param	date	value	month	season	fraction	measurement	metabolite_class
mannose_sp	2011-11-23	4.034363190052959	11	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-11-23	-0.20917753958823612	11	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-11-23	2.5625403639858413	11	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-11-23	2.771930698832931	11	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-11-23	3.65789586930053	11	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-11-23	0.6811850728608349	11	Fall	online	pcparams	conductivity
proline_ratio	2011-11-23	-0.8941870312104008	11	Fall	ratio	ratio	amino acid
putrescine_bp	2011-11-23	4.53394809876168	11	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-11-23	1.089604213125546	11	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-11-23	-0.51686507883825	11	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-11-23	-0.28026730008314815	11	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-11-23	-0.5402788473843295	11	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-11-29	2.0271477943212273	11	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-11-29	3.512223712102393	11	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-11-29	1.994547567956138	11	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-11-29	5.01945302839669	11	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-11-29	0.7519355279117663	11	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-11-29	-0.6022197218321603	11	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-11-29	5.370179840085276	11	Fall	extracellular	snp	lipid related
alanine_bp	2011-11-29	-2.1495517815893193	11	Fall	intracellular	bp	amino acid
alanine_sp	2011-11-29	-0.32382727880599543	11	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-11-29	-0.5701123251415608	11	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-11-29	-0.5114502506304339	11	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-11-29	-0.5960537053973	11	Fall	online	pcparams	pH
cellobiose_sp	2011-11-29	3.5227172050276336	11	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-11-29	0.06613785131510792	11	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-11-29	3.477977814834538	11	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-11-29	-0.6437862938458944	11	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-11-29	-0.09926930300491796	11	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-11-29	-0.522975429566453	11	Fall	ratio	ratio	lipid related
glycerol_bp	2011-11-29	0.4662737057191808	11	Fall	intracellular	bp	lipid related
glycerol_sp	2011-11-29	2.9512285474173012	11	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-11-29	-0.11615371426127573	11	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-11-29	4.7841338723015	11	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-11-29	3.0021052455028436	11	Fall	extracellular	snp	lipid related
lactose_ratio	2011-11-29	-0.20333161317510187	11	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-11-29	2.763076484344495	11	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-11-29	-0.1307254117500079	11	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-11-29	1.0797715002324682	11	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-11-29	-0.24971487846716692	11	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-11-29	3.0294075233573117	11	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-11-29	-0.2424135707466434	11	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-11-29	4.229153090660462	11	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-11-29	5.044599929201974	11	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-11-29	4.871380122969422	11	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-11-29	0.49727562669940545	11	Fall	online	pcparams	conductivity
proline_ratio	2011-11-29	-0.33931750403483124	11	Fall	ratio	ratio	amino acid
putrescine_bp	2011-11-29	4.743574278122375	11	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-11-29	0.867735775104869	11	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-11-29	0.22514316708181561	11	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-11-29	5.827023647891915	11	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-11-29	-0.1598132116770558	11	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-12-21	4.405934824712662	12	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-12-21	1.9542994185922484	12	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-12-21	4.271539926011674	12	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-12-21	1.9794142107020862	12	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-12-21	2.6134692458696867	12	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-12-21	-0.3991895424140745	12	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-12-21	1.9839794382048228	12	Winter	extracellular	snp	lipid related
alanine_bp	2011-12-21	-0.8887224302266977	12	Winter	intracellular	bp	amino acid
alanine_sp	2011-12-21	1.292937141919493	12	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2011-12-21	-1.106120828858245	12	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-12-21	0.12936158439625606	12	Winter	online	pcparams	NA
BB1_pH_pcparams	2011-12-21	-0.15020861409297018	12	Winter	online	pcparams	pH
cellobiose_sp	2011-12-21	0.7247655710393996	12	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2011-12-21	0.7821283421086661	12	Winter	ratio	ratio	lipid related
cholesterol_snp	2011-12-21	1.0686926675907544	12	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2011-12-21	-0.9603547343035863	12	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2011-12-21	0.5352283490743914	12	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-12-21	-0.7636232138583013	12	Winter	ratio	ratio	lipid related
glycerol_bp	2011-12-21	2.1189371088868976	12	Winter	intracellular	bp	lipid related
glycerol_sp	2011-12-21	3.9858133085254956	12	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-12-21	0.8679248151352222	12	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-12-21	0.7890982980474008	12	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-12-21	2.9787752049930165	12	Winter	extracellular	snp	lipid related
lactose_ratio	2011-12-21	-0.0864977743167062	12	Winter	ratio	ratio	carbohydrate
lactose_sp	2011-12-21	0.43625243214279275	12	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2011-12-21	-0.6631328040685931	12	Winter	ratio	ratio	carbohydrate
mannose_bp	2011-12-21	0.23573612347761547	12	Winter	intracellular	bp	carbohydrate
mannose_ratio	2011-12-21	-1.0504285134640183	12	Winter	ratio	ratio	carbohydrate
mannose_sp	2011-12-21	2.372278639591289	12	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2011-12-21	-1.10884805998375	12	Winter	online	pcparams	NA
octadecadienoic acid_snp	2011-12-21	0.8155848381355535	12	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-12-21	0.8693015471088199	12	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2011-12-21	0.796450623842868	12	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-12-21	-0.10989154079498197	12	Winter	online	pcparams	conductivity
proline_ratio	2011-12-21	-0.9208343847501906	12	Winter	ratio	ratio	amino acid
putrescine_bp	2011-12-21	0.5826925606552747	12	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-12-21	-0.41686850273041143	12	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2011-12-21	-0.6291426987745944	12	Winter	ratio	ratio	amino acid
sucrose_ratio	2011-12-21	0.8061503672210449	12	Winter	ratio	ratio	carbohydrate
threonine_ratio	2011-12-21	-0.628595253806528	12	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-12-28	0.76892696896169	12	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-12-28	1.08207533611521	12	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-12-28	0.8650011930896021	12	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-12-28	0.3288723927257255	12	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-12-28	0.986641022956243	12	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-12-28	-0.2140636247666097	12	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-12-28	0.1536105224155598	12	Winter	extracellular	snp	lipid related
alanine_bp	2011-12-28	-0.1601277491095432	12	Winter	intracellular	bp	amino acid
alanine_sp	2011-12-28	-0.6422796102393926	12	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2011-12-28	-0.192106824435072	12	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-12-28	0.2678956636142891	12	Winter	online	pcparams	NA
BB1_pH_pcparams	2011-12-28	-0.12145105206164754	12	Winter	online	pcparams	pH
cellobiose_sp	2011-12-28	-0.6182655618619766	12	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2011-12-28	-0.20054328306326014	12	Winter	ratio	ratio	lipid related
cholesterol_snp	2011-12-28	0.148513490323217	12	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2011-12-28	-0.1636558706297133	12	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2011-12-28	-0.02917225272495831	12	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-12-28	-0.13802888603289964	12	Winter	ratio	ratio	lipid related
glycerol_bp	2011-12-28	0.1532119731234154	12	Winter	intracellular	bp	lipid related
glycerol_sp	2011-12-28	0.34827375070044114	12	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-12-28	-0.1617309117769941	12	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-12-28	-0.09377632090157836	12	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-12-28	0.23312996301302233	12	Winter	extracellular	snp	lipid related
lactose_ratio	2011-12-28	1.443272861426194	12	Winter	ratio	ratio	carbohydrate
lactose_sp	2011-12-28	-0.4912843114256974	12	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2011-12-28	-0.26255183514375263	12	Winter	ratio	ratio	carbohydrate
mannose_bp	2011-12-28	-0.6034011801535977	12	Winter	intracellular	bp	carbohydrate
mannose_ratio	2011-12-28	-0.17403644823642597	12	Winter	ratio	ratio	carbohydrate
mannose_sp	2011-12-28	-0.5236239673097768	12	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2011-12-28	-1.0307203374708007	12	Winter	online	pcparams	NA
octadecadienoic acid_snp	2011-12-28	-0.006939099345122693	12	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-12-28	-0.009090158058617783	12	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2011-12-28	-0.022006750150284877	12	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-12-28	-0.7614924606832294	12	Winter	online	pcparams	conductivity
proline_ratio	2011-12-28	-0.17449007775977507	12	Winter	ratio	ratio	amino acid
putrescine_bp	2011-12-28	0.054955058913768916	12	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-12-28	-0.24880513811821353	12	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2011-12-28	-0.2108929275996471	12	Winter	ratio	ratio	amino acid
sucrose_ratio	2011-12-28	6.116085895791498	12	Winter	ratio	ratio	carbohydrate
threonine_ratio	2011-12-28	-0.18953795617207464	12	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-01-03	3.021181199156105	01	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-01-03	2.032503791804297	01	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-01-03	3.100444322614794	01	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-01-03	2.087582140623439	01	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-01-03	4.621513818332061	01	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-01-03	-0.17485263399426382	01	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-01-03	2.0489993773632675	01	Winter	extracellular	snp	lipid related
alanine_bp	2012-01-03	0.3020748282215572	01	Winter	intracellular	bp	amino acid
alanine_sp	2012-01-03	0.2463549636437131	01	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-01-03	-0.1878817178995857	01	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-01-03	-0.3844482068126236	01	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-01-03	0.30915601283619987	01	Winter	online	pcparams	pH
cellobiose_sp	2012-01-03	-0.24446053511261778	01	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-01-03	-0.18625989844663024	01	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-01-03	1.9095040414306892	01	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-01-03	-0.19585012640059002	01	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-01-03	6.31565247205139	01	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-01-03	-0.15757595007792968	01	Winter	ratio	ratio	lipid related
glycerol_bp	2012-01-03	2.1005832876005996	01	Winter	intracellular	bp	lipid related
glycerol_sp	2012-01-03	1.0000702768169292	01	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-01-03	-0.16036606931389316	01	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-01-03	1.0038611514548286	01	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-01-03	2.003479894162877	01	Winter	extracellular	snp	lipid related
lactose_ratio	2012-01-03	-0.03527224730048517	01	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-01-03	-0.2362412320736735	01	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-01-03	-0.16235287959327793	01	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-01-03	0.3985762356502297	01	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-01-03	-0.14616426317668388	01	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-01-03	-0.06282049168420865	01	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-01-03	-1.1939932827580857	01	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-01-03	1.0358432476293127	01	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-01-03	1.235821101398951	01	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-01-03	0.9590487178429744	01	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-01-03	-2.2783437595120213	01	Winter	online	pcparams	conductivity
proline_ratio	2012-01-03	-0.17175041648412973	01	Winter	ratio	ratio	amino acid
putrescine_bp	2012-01-03	-0.05609704087570069	01	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-01-03	-0.17921943146719024	01	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-01-03	-0.19173877319034996	01	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-01-03	0.1390837818482132	01	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-01-03	-0.18671986494625328	01	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-01-11	1.0157644909524686	01	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-01-11	1.5717846158392426	01	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-01-11	1.1473092219070118	01	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-01-11	1.3879001936182231	01	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-01-11	1.4027570662117987	01	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-01-11	-0.40096533898621683	01	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-01-11	0.6439020773724575	01	Winter	extracellular	snp	lipid related
alanine_bp	2012-01-11	0.2886169445511667	01	Winter	intracellular	bp	amino acid
alanine_sp	2012-01-11	0.34779223326427233	01	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-01-11	0.9676422178908813	01	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-01-11	-0.3597614370107731	01	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-01-11	0.2408469142719403	01	Winter	online	pcparams	pH
cellobiose_sp	2012-01-11	-0.4371888577684698	01	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-01-11	-1.1646691420055602	01	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-01-11	3.412782348046161	01	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-01-11	-0.21168909261813224	01	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-01-11	1.522568053693412	01	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-01-11	0.8143637695992607	01	Winter	ratio	ratio	lipid related
glycerol_bp	2012-01-11	0.5885475517899779	01	Winter	intracellular	bp	lipid related
glycerol_sp	2012-01-11	0.9689004082635133	01	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-01-11	-0.9774306620503675	01	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-01-11	3.146727129649585	01	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-01-11	2.921938975760811	01	Winter	extracellular	snp	lipid related
lactose_ratio	2012-01-11	3.38417087347509	01	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-01-11	-0.34580863237057535	01	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-01-11	0.3837132603411381	01	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-01-11	0.17219149191061883	01	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-01-11	0.4294629967388258	01	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-01-11	-0.19840862641661874	01	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-01-11	-0.8943694706875472	01	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-01-11	4.132494822856678	01	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-01-11	3.037325990739981	01	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-01-11	2.447481957637962	01	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-01-11	-1.5938336930229244	01	Winter	online	pcparams	conductivity
proline_ratio	2012-01-11	-0.5494832355044392	01	Winter	ratio	ratio	amino acid
putrescine_bp	2012-01-11	-0.16218906301404964	01	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-01-11	-0.8055105911272179	01	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-01-11	0.6581060097786566	01	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-01-11	0.9825564934173263	01	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-01-11	-0.1372578117046401	01	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-01-19	-0.270817047518723	01	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-01-19	-0.3848289696650288	01	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-01-19	-0.20015774802723518	01	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-01-19	-0.3558250664049707	01	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-01-19	0.1519436881238522	01	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-01-19	0.16872570854192273	01	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-01-19	-0.2794819115972091	01	Winter	extracellular	snp	lipid related
alanine_bp	2012-01-19	0.5065130755678888	01	Winter	intracellular	bp	amino acid
alanine_sp	2012-01-19	-1.1655360507399126	01	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-01-19	0.22393778641754247	01	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-01-19	-0.09421919687775389	01	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-01-19	-0.07693789479401777	01	Winter	online	pcparams	pH
cellobiose_sp	2012-01-19	-0.617822072959868	01	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-01-19	-0.5907479893136275	01	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-01-19	0.005895778139464258	01	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-01-19	-0.07217845177356187	01	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-01-19	0.32900175303268453	01	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-01-19	0.35478918638763873	01	Winter	ratio	ratio	lipid related
glycerol_bp	2012-01-19	-0.13634028307998988	01	Winter	intracellular	bp	lipid related
glycerol_sp	2012-01-19	-0.47394712732686484	01	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-01-19	-0.6053658058987629	01	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-01-19	-0.29962783512518076	01	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-01-19	-0.3391967208473208	01	Winter	extracellular	snp	lipid related
lactose_ratio	2012-01-19	5.73845899190017	01	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-01-19	-0.49916703590989253	01	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-01-19	-0.2046574604492486	01	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-01-19	-0.12569690259812136	01	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-01-19	0.28715047001571015	01	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-01-19	-0.6344030718275936	01	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-01-19	-0.35478655968126765	01	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-01-19	-0.3383184154852401	01	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-01-19	-0.22895579613283154	01	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-01-19	-0.31169566731700327	01	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-01-19	-0.7431086676213081	01	Winter	online	pcparams	conductivity
proline_ratio	2012-01-19	-0.07027149466382421	01	Winter	ratio	ratio	amino acid
putrescine_bp	2012-01-19	-0.42755047626695586	01	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-01-19	-0.43050431791019533	01	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-01-19	-0.3368753779647709	01	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-01-19	0.04427193268433216	01	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-01-19	-0.39413650162528835	01	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-01-25	0.10980720746001749	01	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-01-25	-0.3068662964742362	01	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-01-25	0.2059694025058997	01	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-01-25	-0.28420760835017056	01	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-01-25	0.367485279824956	01	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-01-25	0.32927221771129334	01	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-01-25	-0.19600727869697968	01	Winter	extracellular	snp	lipid related
alanine_bp	2012-01-25	0.35537308723671734	01	Winter	intracellular	bp	amino acid
alanine_sp	2012-01-25	-0.258463996558128	01	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-01-25	-0.46777621209175957	01	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-01-25	-0.34391754366334315	01	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-01-25	0.2165943563808156	01	Winter	online	pcparams	pH
cellobiose_sp	2012-01-25	-0.5598692542064809	01	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-01-25	-0.7430405399481254	01	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-01-25	0.069660623893913	01	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-01-25	-0.48619917687777775	01	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-01-25	-0.304850655695706	01	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-01-25	-0.6142014526801532	01	Winter	ratio	ratio	lipid related
glycerol_bp	2012-01-25	-0.13001808977221121	01	Winter	intracellular	bp	lipid related
glycerol_sp	2012-01-25	-0.041662317433135046	01	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-01-25	-0.5069730104446716	01	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-01-25	-0.2169168054086531	01	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-01-25	-0.17632345945111405	01	Winter	extracellular	snp	lipid related
lactose_ratio	2012-01-25	3.913898249878192	01	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-01-25	-0.4325921304967129	01	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-01-25	0.11557870856897763	01	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-01-25	0.06625077380286669	01	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-01-25	0.2341757049283	01	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-01-25	-0.4653624625162244	01	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-01-25	-0.1260744107916313	01	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-01-25	-0.3034447822574335	01	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-01-25	-0.13857414670764576	01	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-01-25	-0.208946401330032	01	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-01-25	-1.6529060075130126	01	Winter	online	pcparams	conductivity
proline_ratio	2012-01-25	-0.5415963284605836	01	Winter	ratio	ratio	amino acid
putrescine_bp	2012-01-25	-0.4161275070671269	01	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-01-25	-0.9292038232791189	01	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-01-25	-0.6987161119350581	01	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-01-25	-0.14376919699620008	01	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-01-25	-0.4741070263392955	01	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-02-01	-0.05148303740438737	02	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-02-01	-0.1289776358540285	02	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-02-01	0.28157271426675856	02	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-02-01	-0.13516438852910972	02	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-02-01	0.6308841088990375	02	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-02-01	-0.544089432707712	02	Winter	ratio	ratio	lipid related
